id,prdlstReportNo,disliked_id
37893,19910443029100,2
37894,19910443029100,13
37895,19910443029100,14
37896,19910443029100,2
37897,199104430246,2
37898,199104430246,13
37899,199104430246,13
37900,19910443024180,2
37901,19910443024180,2
37902,19910443024180,20
37903,199104430241681,9
37904,199104430241615,13
37905,199104430241615,13
37906,199104430241614,13
37907,199104430241614,13
37908,199104430241614,2
37909,199104430241612,13
37910,199104430241612,13
37911,199104430241611,13
37912,199104430241611,2
37913,199104430241611,2
37914,199104430241611,13
37915,199104430241611,13
37916,199104430241598,13
37917,199104430241598,2
37918,199104430241598,2
37919,199104430241598,13
37920,199104430241598,10
37921,199104430241598,10
37922,199104430241598,9
37923,199104430241597,13
37924,199104430241597,2
37925,199104430241597,2
37926,199104430241597,13
37927,199104430241597,10
37928,199104430241597,7
37929,199104430241595,13
37930,199104430241595,2
37931,199104430241595,2
37932,199104430241595,13
37933,199104430241595,7
37934,199104430241595,19
37935,199104430241594,13
37936,199104430241594,2
37937,199104430241594,2
37938,199104430241594,13
37939,199104430241594,9
37940,199104430241594,10
37941,199104430241594,10
37942,199104430241496,13
37943,199104430241496,13
37944,199104430241496,2
37945,199104430241496,14
37946,199104430241496,2
37947,199104430241466,13
37948,199104430241466,13
37949,199104430241466,2
37950,199104430241032,10
37951,199104430241032,2
37952,199104430241032,2
37953,19910443010747,14
37954,19910443010747,13
37955,19910443010736,14
37956,19910443010736,14
37957,19910443010723,13
37958,19910443010722,14
37959,19910443010722,14
37960,19910443010722,13
37961,19910443010721,8
37962,19910443010721,8
37963,19910443010721,14
37964,19910443010721,13
37965,19910443010718,14
37966,19910443010718,13
37967,19910443010617,14
37968,19910443010617,13
37969,19910443010417,14
37970,19910443010417,14
37971,19910443010417,13
37972,199104430101748,2
37973,199104430101748,14
37974,199104430101746,2
37975,199104430101746,14
37976,199104430101745,2
37977,199104430101745,14
37978,199104430101744,2
37979,199104430101744,14
37980,199104430101563,14
37981,199104430101554,14
37982,199104430101527,8
37983,199104430101527,8
37984,199104430101527,8
37985,199104430101527,14
37986,199104430101509,14
37987,199104430101509,14
37988,199104430101509,14
37989,199104430101509,13
37990,199104430101410,2
37991,199104430101410,14
37992,199104430101385,14
37993,199104430101385,13
37994,199104430101233,2
37995,199104430101233,13
37996,199104430101189,8
37997,199104430101189,8
37998,199104430101189,8
37999,199104430101189,14
38000,199104430101189,13
38001,199104430101136,13
38002,199104430101135,13
38003,199104430101108,2
38004,199104430101108,13
38005,199104430101107,2
38006,199104430101107,14
38007,199104430101107,13
38008,199104430101106,2
38009,199104430101106,13
38010,199104430101060,14
38011,199104430101060,13
38012,19910415004133,2
38013,19910415004133,2
38014,19910415004133,2
38015,19910415004133,6
38016,19910415004133,2
38017,19910415004133,13
38018,19910415004133,0
38019,19910386025450,13
38020,19910386025450,7
38021,19910386025450,7
38022,19910386025450,13
38023,19910386025450,2
38024,19910386025429,13
38025,19910386025429,2
38026,19910386025429,2
38027,19910386025429,19
38028,19910386025429,2
38029,19910386025427,13
38030,19910386025427,2
38031,19910386025427,2
38032,19910386025427,13
38033,19910386025427,13
38034,19910386025427,2
38035,19910386025426,13
38036,19910386025426,2
38037,19910386025426,2
38038,19910386025426,19
38039,19910386025426,2
38040,19910386025425,7
38041,19910386025425,7
38042,19910386025425,2
38043,19910386025424,7
38044,19910386025424,7
38045,19910386025424,2
38046,19910386025423,11
38047,19910386025423,2
38048,19910386025422,2
38049,19910386025419,7
38050,19910386025419,7
38051,19910386025419,19
38052,19910386025419,2
38053,19910386025328,13
38054,19910386025328,2
38055,19910386025328,2
38056,19910386025328,19
38057,19910386025328,2
38058,19910386025216,13
38059,19910386025216,2
38060,19910386025216,2
38061,19910386025216,13
38062,19910386025216,13
38063,19910386025216,19
38064,19910386025216,2
38065,19910386025215,13
38066,19910386025215,2
38067,19910386025215,2
38068,19910386025215,13
38069,19910386025215,13
38070,19910386025215,2
38071,19910386025214,13
38072,19910386025214,2
38073,19910386025214,2
38074,19910386025214,13
38075,19910386025214,13
38076,19910386025214,2
38077,1991037601257,19
38078,1991037601256,19
38079,1991037209258,14
38080,1991037209258,14
38081,1991037209258,14
38082,1991037209258,13
38083,1991037209258,13
38084,1991037209258,14
38085,1991037209258,13
38086,1991037209258,13
38087,1991037209258,13
38088,1991037209258,13
38089,1991037209256,13
38090,1991037209256,13
38091,1991037209256,13
38092,1991037209256,13
38093,1991037209256,13
38094,1991037209256,13
38095,1991037209256,13
38096,1991037209256,14
38097,1991037209256,13
38098,1991037209245,14
38099,1991037209245,14
38100,1991037209245,14
38101,1991037209245,14
38102,1991037209245,14
38103,1991037209245,13
38104,1991037209245,5
38105,1991037209245,4
38106,1991037209245,5
38107,1991037209245,5
38108,1991037209245,13
38109,1991037209245,13
38110,1991037209245,13
38111,1991037209244,13
38112,1991037209244,13
38113,1991037209244,13
38114,1991037209244,13
38115,1991037209244,13
38116,1991037209244,2
38117,1991037209244,14
38118,1991037209244,2
38119,1991037209244,2
38120,1991037209244,2
38121,1991037209244,2
38122,1991037209244,2
38123,1991037209244,2
38124,1991037209244,2
38125,1991037209226,13
38126,1991037209226,13
38127,1991037209226,13
38128,1991037209221,14
38129,1991037209221,14
38130,1991037209221,14
38131,1991037209221,13
38132,1991037209221,13
38133,1991037209221,14
38134,1991037209221,13
38135,1991037209221,5
38136,1991037209221,4
38137,1991037209221,5
38138,1991037209221,5
38139,1991037209221,13
38140,1991037209221,13
38141,1991037209221,13
38142,1991037209218,14
38143,1991037209218,14
38144,1991037209218,14
38145,1991037209218,13
38146,1991037209218,13
38147,1991037209218,13
38148,1991037209218,13
38149,1991037209218,13
38150,1991037209218,13
38151,19910358064140,8
38152,19910358064140,2
38153,19910358064140,0
38154,19910358064140,8
38155,19910358064140,13
38156,19910358064136,0
38157,19910358064136,13
38158,19910358064134,0
38159,19910358064134,13
38160,19910358064134,0
38161,19910358064112,0
38162,19910358064112,13
38163,19910358064107,0
38164,19910358064107,13
38165,1991033808787,13
38166,1991033808787,2
38167,1991033808787,2
38168,1991033808787,13
38169,1991033808787,13
38170,1991033808787,13
38171,19910338087743,13
38172,19910338087743,13
38173,19910338087743,13
38174,19910338087743,13
38175,19910338087726,13
38176,19910338087726,13
38177,19910338087726,13
38178,19910338087726,13
38179,199103380876,13
38180,199103380876,2
38181,199103380876,2
38182,199103380876,13
38183,199103380876,13
38184,199103380876,13
38185,19910338087294,13
38186,19910338087294,13
38187,19910338087294,13
38188,19910338087294,13
38189,19910338087294,2
38190,19910338087284,13
38191,19910338087284,13
38192,19910338087284,13
38193,19910338087284,13
38194,19910338087215,2
38195,19910338087215,2
38196,199103380871025,13
38197,199103380871025,13
38198,199103380871025,2
38199,19910227021809,2
38200,19910227021809,13
38201,19910227021793,2
38202,19910227021793,13
38203,19910227021783,2
38204,19910227021783,13
38205,19910227021783,13
38206,19910227021783,0
38207,19910227021783,2
38208,19910227021783,13
38209,19910227021783,0
38210,19910227021773,2
38211,19910227021773,13
38212,19910227021773,0
38213,19910227021773,0
38214,19910227021773,0
38215,19910227021770,2
38216,19910227021770,13
38217,19910227021770,13
38218,19910227021770,13
38219,19910227021770,2
38220,19910227021770,2
38221,19910227021761,2
38222,19910227021760,2
38223,19910227021753,13
38224,19910227021753,13
38225,19910227021753,2
38226,19910227021753,13
38227,19910227021753,2
38228,19910227021749,2
38229,19910227021749,13
38230,19910227021749,13
38231,19910227021749,0
38232,19910227021749,0
38233,19910227021749,2
38234,19910227021749,13
38235,19910227021749,2
38236,19910227021749,0
38237,19910227021739,2
38238,19910227021739,0
38239,19910227021739,0
38240,19910227021739,13
38241,19910227021739,2
38242,19910227021735,2
38243,19910227021735,14
38244,19910227021735,14
38245,19910227021735,13
38246,19910227021734,2
38247,19910227021734,13
38248,19910227021734,13
38249,19910227021734,0
38250,19910227021734,0
38251,19910227021734,2
38252,19910227021734,2
38253,19910227021730,2
38254,19910227021730,13
38255,19910227021730,13
38256,19910227021730,13
38257,19910227021730,0
38258,19910227021730,0
38259,19910227021730,2
38260,19910227021728,2
38261,19910227021728,0
38262,19910227021728,0
38263,19910227021728,13
38264,19910227021728,13
38265,19910227021728,16
38266,19910227021728,16
38267,19910227021728,0
38268,19910227021728,16
38269,19910227021718,13
38270,19910227021718,13
38271,19910227021716,2
38272,19910227021716,13
38273,19910227021716,13
38274,19910227021716,0
38275,19910227021716,0
38276,19910227021716,0
38277,19910227021716,0
38278,19910227021716,0
38279,19910227021716,0
38280,19910227021716,13
38281,19910227021687,2
38282,19910227021678,13
38283,19910227021678,14
38284,19910227021678,14
38285,19910227021678,14
38286,19910227021678,13
38287,19910227021677,13
38288,19910227021677,14
38289,19910227021677,13
38290,19910227021676,13
38291,19910227021676,14
38292,19910227021675,13
38293,19910227021675,13
38294,19910227021666,2
38295,19910227021666,13
38296,19910227021666,13
38297,19910227021666,0
38298,19910227021666,0
38299,19910227021666,2
38300,19910227021666,2
38301,19910227021659,2
38302,19910227021659,13
38303,19910227021659,13
38304,19910227021659,0
38305,19910227021659,13
38306,19910227021659,13
38307,19910227021659,0
38308,19910227021659,2
38309,19910227021659,13
38310,19910227021634,13
38311,19910227021634,13
38312,19910227021634,2
38313,19910227021634,2
38314,19910227021634,13
38315,19910227021634,2
38316,19910227021629,2
38317,19910227021629,13
38318,19910227021610,2
38319,19910227021610,13
38320,19910227021610,13
38321,19910227021610,0
38322,19910227021610,0
38323,19910227021610,2
38324,19910227021610,2
38325,19910227021596,2
38326,19910227021596,14
38327,19910227021596,14
38328,19910227021596,13
38329,19910227021596,13
38330,19910227021596,0
38331,19910227021596,0
38332,19910227021596,2
38333,19910227021596,2
38334,19910227021585,13
38335,19910227021585,13
38336,19910227021585,2
38337,19910227021585,13
38338,19910227021585,2
38339,19910227021583,2
38340,19910227021583,0
38341,19910227021583,0
38342,19910227021583,13
38343,19910227021583,2
38344,19910227021583,4
38345,19910227021569,2
38346,19910227021569,13
38347,19910227021569,13
38348,19910227021569,0
38349,19910227021569,0
38350,19910227021549,2
38351,19910227021549,13
38352,19910227021549,13
38353,19910227021549,13
38354,19910227021549,2
38355,19910227021548,2
38356,19910227021548,13
38357,19910227021505,13
38358,19910227021505,13
38359,19910227021505,2
38360,19910227021505,13
38361,19910227021505,2
38362,19910227021482,2
38363,19910227021482,2
38364,19910227021482,13
38365,19910227021482,0
38366,19910227021482,0
38367,19910227021482,2
38368,19910227021482,13
38369,19910227021482,13
38370,19910227021434,2
38371,19910227021434,13
38372,19910227021434,13
38373,19910227021434,0
38374,19910227021434,2
38375,19910227021434,0
38376,19910227021434,13
38377,19910227021434,13
38378,19910227021434,2
38379,19910227021434,0
38380,19910227021434,13
38381,19910227021434,2
38382,19910227021434,2
38383,19910227021434,0
38384,19910227021410,13
38385,19910227021410,13
38386,19910227021384,2
38387,19910227021384,2
38388,19910227021384,2
38389,19910227021384,4
38390,19910227021384,0
38391,19910227021384,0
38392,19910227021384,2
38393,19910227021384,13
38394,19910227021384,2
38395,19910227021361,2
38396,19910227021361,13
38397,19910227021361,13
38398,19910227021361,13
38399,19910227021361,2
38400,19910227021184,2
38401,19910227021184,13
38402,19910227021149,2
38403,19910227021149,13
38404,19910227021149,13
38405,1991020505616,13
38406,1991014403881,0
38407,1991014403881,2
38408,1991014403881,10
38409,1991014403881,10
38410,1991014403881,10
38411,1991014403881,10
38412,1991014403881,2
38413,1991014403881,10
38414,19910144038609,0
38415,19910144038609,13
38416,19910144038609,0
38417,19910144038609,13
38418,19910144038609,0
38419,19910144038609,13
38420,19910144038609,2
38421,19910144038608,0
38422,19910144038608,13
38423,19910144038608,0
38424,19910144038608,13
38425,19910144038608,0
38426,19910144038608,13
38427,19910144038608,2
38428,19910144038601,0
38429,19910144038601,0
38430,19910144038601,0
38431,19910144038601,13
38432,19910144038601,2
38433,19910144038601,13
38434,19910144038601,2
38435,19910144038601,2
38436,19910144038601,13
38437,19910144038601,13
38438,19910144038601,2
38439,19910144038598,13
38440,19910144038598,13
38441,19910144038598,13
38442,19910144038598,13
38443,19910144038597,2
38444,19910144038595,2
38445,19910144038595,6
38446,19910144038595,6
38447,19910144038595,2
38448,19910144038595,2
38449,19910144038595,13
38450,19910144038595,13
38451,19910144038595,7
38452,19910144038594,2
38453,19910144038594,13
38454,19910144038594,10
38455,19910144038594,7
38456,19910144038592,0
38457,19910144038592,0
38458,19910144038592,2
38459,19910144038592,13
38460,19910144038592,2
38461,19910144038592,2
38462,19910144038592,13
38463,19910144038592,13
38464,19910144038592,2
38465,19910144038591,0
38466,19910144038591,0
38467,19910144038591,2
38468,19910144038591,13
38469,19910144038591,2
38470,19910144038591,2
38471,19910144038591,13
38472,19910144038591,13
38473,19910144038591,2
38474,19910144038589,11
38475,19910144038589,11
38476,19910144038589,2
38477,19910144038582,0
38478,19910144038582,0
38479,19910144038582,2
38480,19910144038582,2
38481,19910144038582,0
38482,19910144038581,0
38483,19910144038581,15
38484,19910144038581,15
38485,19910144038581,7
38486,19910144038581,2
38487,19910144038581,2
38488,19910144038581,0
38489,19910144038580,2
38490,19910144038580,2
38491,19910144038580,13
38492,19910144038580,6
38493,19910144038580,11
38494,19910144038580,6
38495,19910144038580,2
38496,19910144038580,13
38497,19910144038579,13
38498,19910144038579,13
38499,19910144038579,2
38500,19910144038579,7
38501,19910144038573,0
38502,19910144038573,0
38503,19910144038573,2
38504,19910144038573,0
38505,19910144038571,0
38506,19910144038571,0
38507,19910144038571,2
38508,19910144038571,2
38509,19910144038571,0
38510,19910144038562,7
38511,19910144038562,2
38512,19910144038561,2
38513,19910144038561,13
38514,19910144038561,10
38515,19910144038561,13
38516,19910144038561,10
38517,19910144038560,0
38518,19910144038560,13
38519,19910144038560,0
38520,19910144038560,0
38521,19910144038560,0
38522,19910144038560,0
38523,19910144038560,13
38524,19910144038556,11
38525,19910144038556,11
38526,19910144038556,2
38527,19910144038556,11
38528,19910144038556,11
38529,19910144038556,11
38530,19910144038556,11
38531,19910144038555,7
38532,19910144038555,13
38533,19910144038555,13
38534,19910144038555,13
38535,19910144038555,13
38536,19910144038555,13
38537,19910144038555,7
38538,19910144038555,2
38539,19910144038555,13
38540,19910144038555,7
38541,19910144038554,19
38542,19910144038554,2
38543,19910144038554,2
38544,19910144038554,13
38545,19910144038554,13
38546,19910144038554,19
38547,19910144038552,15
38548,19910144038552,2
38549,19910144038552,7
38550,19910144038552,2
38551,19910144038551,2
38552,19910144038551,2
38553,19910144038551,2
38554,19910144038551,2
38555,19910144038551,13
38556,19910144038551,13
38557,19910144038551,13
38558,19910144038551,10
38559,19910144038551,19
38560,19910144038551,2
38561,19910144038551,10
38562,19910144038549,6
38563,19910144038549,13
38564,19910144038549,2
38565,19910144038549,11
38566,19910144038549,10
38567,19910144038549,7
38568,19910144038549,13
38569,19910144038547,2
38570,19910144038546,10
38571,19910144038546,7
38572,19910144038546,7
38573,19910144038546,13
38574,19910144038546,2
38575,19910144038543,7
38576,19910144038543,7
38577,19910144038543,7
38578,19910144038540,10
38579,19910144038540,10
38580,19910144038540,10
38581,19910144038540,10
38582,19910144038540,10
38583,19910144038540,19
38584,19910144038540,2
38585,19910144038540,13
38586,19910144038540,0
38587,19910144038540,7
38588,19910144038540,2
38589,19910144038540,13
38590,19910144038540,13
38591,19910144038539,13
38592,19910144038539,2
38593,19910144038539,13
38594,19910144038536,13
38595,19910144038536,13
38596,19910144038534,0
38597,19910144038534,0
38598,19910144038534,0
38599,19910144038534,2
38600,19910144038534,2
38601,19910144038534,13
38602,19910144038534,13
38603,19910144038534,6
38604,19910144038534,13
38605,19910144038533,0
38606,19910144038533,0
38607,19910144038533,0
38608,19910144038533,2
38609,19910144038533,0
38610,19910144038533,6
38611,19910144038533,13
38612,19910144038533,13
38613,19910144038533,2
38614,19910144038533,13
38615,19910144038532,0
38616,19910144038532,0
38617,19910144038532,0
38618,19910144038532,2
38619,19910144038532,6
38620,19910144038532,13
38621,19910144038532,13
38622,19910144038532,2
38623,19910144038532,13
38624,19910144038531,0
38625,19910144038531,0
38626,19910144038531,0
38627,19910144038531,2
38628,19910144038531,13
38629,19910144038531,0
38630,1991014403853,7
38631,1991014403853,13
38632,1991014403853,13
38633,1991014403853,7
38634,1991014403853,7
38635,1991014403853,13
38636,1991014403853,13
38637,1991014403853,2
38638,1991014403853,7
38639,1991014403853,7
38640,1991014403853,7
38641,1991014403853,7
38642,1991014403853,7
38643,19910144038525,0
38644,19910144038525,0
38645,19910144038525,13
38646,19910144038525,13
38647,19910144038525,0
38648,19910144038525,13
38649,19910144038525,0
38650,19910144038521,2
38651,19910144038521,2
38652,19910144038521,10
38653,19910144038521,13
38654,19910144038521,10
38655,19910144038521,10
38656,19910144038521,10
38657,19910144038521,10
38658,19910144038521,10
38659,19910144038521,10
38660,19910144038521,10
38661,1991014403852,2
38662,1991014403852,2
38663,1991014403852,13
38664,1991014403852,13
38665,1991014403852,2
38666,1991014403852,13
38667,1991014403852,13
38668,1991014403852,20
38669,1991014403852,2
38670,1991014403852,2
38671,1991014403852,11
38672,19910144038498,0
38673,19910144038498,0
38674,19910144038498,13
38675,19910144038498,0
38676,19910144038498,0
38677,19910144038498,0
38678,19910144038498,2
38679,19910144038498,0
38680,19910144038493,2
38681,19910144038493,0
38682,19910144038492,10
38683,19910144038492,10
38684,19910144038492,10
38685,19910144038492,2
38686,19910144038492,10
38687,19910144038492,10
38688,19910144038492,10
38689,19910144038492,10
38690,19910144038492,10
38691,19910144038492,10
38692,1991014403849,2
38693,1991014403849,2
38694,19910144038487,0
38695,19910144038487,0
38696,19910144038487,13
38697,19910144038487,0
38698,19910144038487,0
38699,19910144038487,0
38700,19910144038487,2
38701,19910144038487,0
38702,19910144038485,0
38703,19910144038485,0
38704,19910144038485,0
38705,19910144038485,0
38706,1991014403848,2
38707,1991014403848,2
38708,1991014403848,7
38709,1991014403848,7
38710,1991014403848,13
38711,1991014403848,13
38712,1991014403848,2
38713,1991014403848,7
38714,1991014403848,7
38715,19910144038478,7
38716,19910144038478,13
38717,19910144038478,13
38718,19910144038478,7
38719,19910144038478,7
38720,19910144038478,13
38721,19910144038478,13
38722,19910144038478,2
38723,19910144038478,7
38724,19910144038478,7
38725,19910144038478,7
38726,19910144038478,7
38727,19910144038478,7
38728,19910144038469,10
38729,19910144038469,10
38730,19910144038469,19
38731,19910144038436,7
38732,19910144038436,19
38733,19910144038435,19
38734,19910144038430,2
38735,19910144038430,2
38736,19910144038428,2
38737,19910144038426,10
38738,19910144038426,10
38739,19910144038426,19
38740,19910144038408,2
38741,19910144038408,2
38742,19910144038408,2
38743,19910144038408,13
38744,19910144038408,13
38745,19910144038408,2
38746,19910144038408,7
38747,19910144038408,2
38748,19910144038408,13
38749,19910144038408,7
38750,19910144038408,13
38751,19910144038408,7
38752,19910144038357,13
38753,19910144038321,2
38754,19910144038321,10
38755,19910144038321,10
38756,19910144038321,13
38757,19910144038321,2
38758,19910144038321,13
38759,19910144038321,19
38760,19910144038321,10
38761,19910144038258,2
38762,19910144038258,2
38763,19910144038258,0
38764,19910144038258,10
38765,19910144038258,13
38766,19910144038258,10
38767,19910144038258,10
38768,19910144038258,10
38769,19910144038258,10
38770,19910144038258,10
38771,19910144038228,7
38772,19910144038228,13
38773,19910144038228,13
38774,19910144038228,7
38775,19910144038228,7
38776,19910144038228,7
38777,19910144038228,7
38778,19910144038228,7
38779,19910144038228,7
38780,19910144038228,10
38781,19910144038228,7
38782,19910144038228,7
38783,19910144038228,7
38784,19910144038228,7
38785,19910144038228,7
38786,19910144038227,2
38787,19910144038227,2
38788,19910144038227,7
38789,19910144038227,7
38790,19910144038227,13
38791,19910144038227,13
38792,19910144038227,2
38793,19910144038227,7
38794,19910144038227,7
38795,19910144038227,7
38796,19910144038221,0
38797,19910144038206,2
38798,19910144038206,2
38799,19910144038201,0
38800,19910144038201,10
38801,19910144038200,0
38802,19910144038200,13
38803,19900555003180,7
38804,19900555003158,6
38805,19900555003158,6
38806,19900555003157,6
38807,19900555003157,13
38808,19900555003157,13
38809,19900555003157,2
38810,19900555003130,7
38811,19900490051429,5
38812,19900490051429,0
38813,19900490051429,13
38814,19900490051417,0
38815,19900490051417,0
38816,19900490051417,0
38817,19900490051417,0
38818,19900490051417,0
38819,19900490051417,16
38820,19900490051417,0
38821,19900490051417,16
38822,19900490051417,0
38823,19900490051417,13
38824,19900490051411,0
38825,19900490051411,13
38826,19900490051392,5
38827,19900490051392,0
38828,19900490051392,0
38829,19900490051392,13
38830,19900490051347,0
38831,19900490051347,0
38832,19900490051347,0
38833,19900490051347,0
38834,19900490051347,0
38835,19900490051347,13
38836,19900490051347,13
38837,19900490051347,13
38838,19900490051347,13
38839,1990045604599,2
38840,1990045604599,2
38841,1990045604599,2
38842,1990045604599,13
38843,1990045604599,13
38844,1990045604599,15
38845,1990045604595,2
38846,1990045604595,13
38847,1990045604585,2
38848,1990045604585,2
38849,1990045604585,2
38850,1990045604585,13
38851,1990045604585,13
38852,1990045604585,15
38853,1990045604582,2
38854,1990045604582,2
38855,1990045604582,2
38856,1990045604582,13
38857,1990045604582,13
38858,1990045604572,2
38859,1990045604572,2
38860,1990045604572,2
38861,1990045604572,15
38862,1990045604560,2
38863,1990045604560,2
38864,1990045604560,2
38865,1990045604560,2
38866,1990045604560,13
38867,1990045604560,13
38868,1990045604560,13
38869,1990045604560,15
38870,1990045604545,2
38871,1990045604545,2
38872,1990045604545,2
38873,1990045604545,13
38874,1990045604545,13
38875,1990045604545,15
38876,1990045604534,2
38877,1990045604534,2
38878,1990045604534,2
38879,1990045604534,13
38880,1990045604534,13
38881,1990045604534,15
38882,1990045604533,2
38883,1990045604533,2
38884,1990045604533,2
38885,1990045604533,2
38886,1990045604533,13
38887,1990045604533,13
38888,1990045604533,13
38889,1990045604533,15
38890,1990041501376,13
38891,1990041501376,13
38892,1990041501376,13
38893,1990041501376,2
38894,1990041501376,13
38895,1990037704298,2
38896,1990037704298,13
38897,1990037704298,0
38898,1990037704297,13
38899,1990037704297,13
38900,1990037704297,2
38901,1990037704297,2
38902,1990037704297,13
38903,1990037704297,13
38904,1990037704297,2
38905,1990037704273,2
38906,1990037704262,2
38907,1990037704262,13
38908,1990037704262,13
38909,1990037704262,0
38910,1990037704262,5
38911,1990037704262,13
38912,1990037704262,2
38913,1990037704262,13
38914,1990037704262,2
38915,1990037704262,13
38916,1990037704252,13
38917,1990037704252,13
38918,1990037704252,2
38919,1990037704252,2
38920,1990037704252,13
38921,1990037704252,13
38922,1990037704252,2
38923,1990037704251,2
38924,1990037704251,13
38925,1990037704251,13
38926,1990037704251,2
38927,1990037704251,2
38928,1990037704251,13
38929,1990037704251,13
38930,1990037704251,2
38931,1990037704251,14
38932,1990037704251,13
38933,1990037704251,13
38934,1990037704251,13
38935,1990037704251,13
38936,1990037704251,2
38937,1990037704251,14
38938,1990037704251,14
38939,1990037704251,14
38940,1990037704251,14
38941,1990037704231,2
38942,1990037704230,2
38943,1990037704230,2
38944,1990037704230,13
38945,1990037704215,2
38946,1990037704215,13
38947,1990037704215,0
38948,19900377042101,2
38949,19900377042101,13
38950,19900377042101,13
38951,19900360106296,11
38952,19900360106296,2
38953,19900360106296,7
38954,19900360106296,4
38955,19900360106296,13
38956,19900360106296,7
38957,19900360106294,13
38958,19900360106294,14
38959,19900360106294,20
38960,19900360106252,13
38961,19900360106252,13
38962,19900360106252,2
38963,19900360106252,13
38964,19900360106252,13
38965,19900360106252,2
38966,19900360106252,2
38967,19900360106252,2
38968,19900360106252,2
38969,19900360105458,0
38970,19900360105458,0
38971,19900360105458,0
38972,19900360105441,0
38973,19900360105441,0
38974,19900360105441,0
38975,19900360105441,14
38976,19900360105439,14
38977,19900360105439,14
38978,19900360105433,13
38979,19900360105432,14
38980,19900360105432,14
38981,19900360105432,14
38982,19900360105427,8
38983,19900360105427,8
38984,19900360105408,14
38985,19900360105355,15
38986,19900360105355,15
38987,19900360105296,13
38988,19900360105293,13
38989,19900360105229,14
38990,19900360105229,14
38991,1990035511699,2
38992,1990035511699,2
38993,19900355116237,2
38994,19900355116222,2
38995,19900355116222,2
38996,19900355116222,2
38997,19900355116194,2
38998,19900355116162,2
38999,19900355116162,2
39000,19900355116162,2
39001,19900355116132,2
39002,19900355116132,2
39003,19900275002511,2
39004,19900275002511,2
39005,19900275002511,2
39006,19900275002511,13
39007,19900275002488,2
39008,19900275002488,13
39009,19900275002488,13
39010,19900275002488,13
39011,19900275002488,2
39012,19900275002488,13
39013,19900275002488,13
39014,19900275002488,2
39015,19900275002487,2
39016,19900275002487,13
39017,19900275002486,2
39018,19900275002486,13
39019,19900275002486,13
39020,19900275002486,13
39021,19900275002486,2
39022,19900275002486,13
39023,19900275002486,13
39024,19900275002486,2
39025,19900275002485,2
39026,19900275002485,13
39027,19900275002484,2
39028,19900275002484,13
39029,19900275002484,13
39030,19900275002484,13
39031,19900275002484,2
39032,19900275002484,13
39033,19900275002484,13
39034,19900275002484,2
39035,19900275002483,2
39036,19900275002483,13
39037,19900275002482,2
39038,19900275002482,13
39039,19900275002474,2
39040,19900275002474,2
39041,19900275002474,15
39042,19900275002474,13
39043,19900275002473,2
39044,19900275002473,2
39045,19900275002471,2
39046,19900275002471,13
39047,19900275002471,13
39048,19900275002471,0
39049,19900275002471,0
39050,19900275002471,0
39051,19900275002471,2
39052,19900275002471,13
39053,19900275002471,0
39054,19900275002471,13
39055,19900275002471,13
39056,19900275002471,13
39057,19900275002470,2
39058,19900275002470,2
39059,19900275002470,13
39060,19900275002470,13
39061,19900275002470,15
39062,19900275002470,13
39063,19900275002467,2
39064,19900275002467,13
39065,19900275002467,13
39066,19900275002467,13
39067,19900275002467,13
39068,19900275002467,13
39069,19900275002467,10
39070,19900275002467,2
39071,19900275002467,10
39072,19900275002467,19
39073,19900275002466,2
39074,19900275002466,2
39075,19900275002466,13
39076,19900275002466,13
39077,19900275002466,15
39078,19900275002466,13
39079,19900275002465,0
39080,19900275002465,0
39081,19900275002465,2
39082,19900275002465,2
39083,19900275002465,2
39084,19900275002465,13
39085,19900275002465,13
39086,19900275002465,13
39087,19900275002465,0
39088,19900275002465,0
39089,19900275002465,13
39090,19900275002465,13
39091,19900275002465,13
39092,19900275002463,2
39093,19900275002463,2
39094,19900275002463,13
39095,19900275002463,13
39096,19900275002462,2
39097,19900275002462,2
39098,19900275002462,2
39099,19900275002462,13
39100,19900275002462,0
39101,19900275002462,0
39102,19900275002462,13
39103,19900275002461,2
39104,19900275002461,2
39105,19900275002461,13
39106,19900275002461,0
39107,19900275002461,13
39108,19900275002460,2
39109,19900275002460,13
39110,19900275002460,13
39111,19900275002460,2
39112,19900275002460,2
39113,19900275002460,2
39114,19900275002460,13
39115,19900275002460,15
39116,19900275002460,13
39117,19900275002460,13
39118,19900275002459,2
39119,19900275002459,2
39120,19900275002459,13
39121,19900275002459,13
39122,19900275002459,13
39123,19900275002459,2
39124,19900275002459,2
39125,19900275002459,13
39126,19900275002457,2
39127,19900275002457,13
39128,19900275002457,13
39129,19900275002457,13
39130,19900275002457,13
39131,19900275002457,13
39132,19900275002457,13
39133,19900275002457,13
39134,19900275002457,2
39135,19900275002457,0
39136,19900275002455,2
39137,19900275002455,2
39138,19900275002455,13
39139,19900275002455,13
39140,19900275002455,13
39141,19900275002455,13
39142,19900275002455,13
39143,19900275002455,13
39144,19900275002454,2
39145,19900275002454,2
39146,19900275002454,13
39147,19900275002454,13
39148,19900275002454,13
39149,19900275002454,13
39150,19900275002454,13
39151,19900275002454,13
39152,19900275002453,2
39153,19900275002453,13
39154,19900275002453,13
39155,19900275002453,2
39156,19900275002453,13
39157,19900275002453,13
39158,19900275002453,2
39159,19900275002452,2
39160,19900275002452,2
39161,19900275002452,13
39162,19900275002452,13
39163,19900275002452,13
39164,19900275002452,13
